job_id,source_condition,run_id,proposer_pool,rung,stratum_id,corpus,reference,buffer_m,frame_id,architecture,aggregation,N,min_votes,prob_t,verified,status,blocked_reason,detections_path,reference_path,bounds_path,engine,output_dir,command,k1_with_verifier,k1_with_verifier_reason,verifier_floor_basis,verifier_min_vote_seen,verifier_crop_manifest,notes
k1::retest-phase3a::image-t0.3-n30-22of30,retest-phase3a::image-t0.3-n30-22of30,retest-phase3a,track1-image-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,22,,false,ready,,outputs/retest/phase3a/track1-image/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_3-n30-22of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_3-n30-22of30 --label retest-phase3a__image-t0_3-n30-22of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::image-t0.7-n5-4of5,retest-phase3a::image-t0.7-n5-4of5,retest-phase3a,track1-image-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a/track1-image/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_7-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_7-n5-4of5 --label retest-phase3a__image-t0_7-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::image-t0.7-n10-7of10,retest-phase3a::image-t0.7-n10-7of10,retest-phase3a,track1-image-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,7,,false,ready,,outputs/retest/phase3a/track1-image/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_7-n10-7of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_7-n10-7of10 --label retest-phase3a__image-t0_7-n10-7of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::image-t0.7-n30-18of30,retest-phase3a::image-t0.7-n30-18of30,retest-phase3a,track1-image-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,18,,false,ready,,outputs/retest/phase3a/track1-image/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_7-n30-18of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t0_7-n30-18of30 --label retest-phase3a__image-t0_7-n30-18of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::image-t1.0-n5-4of5,retest-phase3a::image-t1.0-n5-4of5,retest-phase3a,track1-image-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a/track1-image/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t1_0-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t1_0-n5-4of5 --label retest-phase3a__image-t1_0-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::image-t1.0-n10-7of10,retest-phase3a::image-t1.0-n10-7of10,retest-phase3a,track1-image-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,7,,false,ready,,outputs/retest/phase3a/track1-image/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t1_0-n10-7of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t1_0-n10-7of10 --label retest-phase3a__image-t1_0-n10-7of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::image-t1.0-n30-19of30,retest-phase3a::image-t1.0-n30-19of30,retest-phase3a,track1-image-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,19,,false,ready,,outputs/retest/phase3a/track1-image/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__image-t1_0-n30-19of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track1-image/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__image-t1_0-n30-19of30 --label retest-phase3a__image-t1_0-n30-19of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t0.3-n5-5of5,retest-phase3a::text-t0.3-n5-5of5,retest-phase3a,track2-text-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,5,,false,ready,,outputs/retest/phase3a/track2-text/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_3-n5-5of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_3-n5-5of5 --label retest-phase3a__text-t0_3-n5-5of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t0.3-n10-8of10,retest-phase3a::text-t0.3-n10-8of10,retest-phase3a,track2-text-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,8,,false,ready,,outputs/retest/phase3a/track2-text/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_3-n10-8of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_3-n10-8of10 --label retest-phase3a__text-t0_3-n10-8of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t0.3-n30-23of30,retest-phase3a::text-t0.3-n30-23of30,retest-phase3a,track2-text-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,23,,false,ready,,outputs/retest/phase3a/track2-text/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_3-n30-23of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_3-n30-23of30 --label retest-phase3a__text-t0_3-n30-23of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t0.7-n5-4of5,retest-phase3a::text-t0.7-n5-4of5,retest-phase3a,track2-text-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a/track2-text/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_7-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_7-n5-4of5 --label retest-phase3a__text-t0_7-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t0.7-n10-8of10,retest-phase3a::text-t0.7-n10-8of10,retest-phase3a,track2-text-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,8,,false,ready,,outputs/retest/phase3a/track2-text/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_7-n10-8of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_7-n10-8of10 --label retest-phase3a__text-t0_7-n10-8of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t0.7-n30-24of30,retest-phase3a::text-t0.7-n30-24of30,retest-phase3a,track2-text-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,24,,false,ready,,outputs/retest/phase3a/track2-text/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_7-n30-24of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t0_7-n30-24of30 --label retest-phase3a__text-t0_7-n30-24of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t1.0-n5-4of5,retest-phase3a::text-t1.0-n5-4of5,retest-phase3a,track2-text-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a/track2-text/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t1_0-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t1_0-n5-4of5 --label retest-phase3a__text-t1_0-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t1.0-n10-7of10,retest-phase3a::text-t1.0-n10-7of10,retest-phase3a,track2-text-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,7,,false,ready,,outputs/retest/phase3a/track2-text/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t1_0-n10-7of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t1_0-n10-7of10 --label retest-phase3a__text-t1_0-n10-7of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a::text-t1.0-n30-22of30,retest-phase3a::text-t1.0-n30-22of30,retest-phase3a,track2-text-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,22,,false,ready,,outputs/retest/phase3a/track2-text/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a__text-t1_0-n30-22of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a/track2-text/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a__text-t1_0-n30-22of30 --label retest-phase3a__text-t1_0-n30-22of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t0.3-n5-4of5,retest-phase3a-high::text-high-t0.3-n5-4of5,retest-phase3a-high,track2-text-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a-high/track2-text/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_3-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_3-n5-4of5 --label retest-phase3a-high__text-high-t0_3-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t0.3-n10-8of10,retest-phase3a-high::text-high-t0.3-n10-8of10,retest-phase3a-high,track2-text-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,8,,false,ready,,outputs/retest/phase3a-high/track2-text/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_3-n10-8of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_3-n10-8of10 --label retest-phase3a-high__text-high-t0_3-n10-8of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t0.3-n30-23of30,retest-phase3a-high::text-high-t0.3-n30-23of30,retest-phase3a-high,track2-text-t0.3,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,23,,false,ready,,outputs/retest/phase3a-high/track2-text/T0.3/run_1/detections_T0.3_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_3-n30-23of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T0.3/run_1/detections_T0.3_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_3-n30-23of30 --label retest-phase3a-high__text-high-t0_3-n30-23of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t0.7-n5-4of5,retest-phase3a-high::text-high-t0.7-n5-4of5,retest-phase3a-high,track2-text-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a-high/track2-text/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_7-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_7-n5-4of5 --label retest-phase3a-high__text-high-t0_7-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t0.7-n10-7of10,retest-phase3a-high::text-high-t0.7-n10-7of10,retest-phase3a-high,track2-text-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,7,,false,ready,,outputs/retest/phase3a-high/track2-text/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_7-n10-7of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_7-n10-7of10 --label retest-phase3a-high__text-high-t0_7-n10-7of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t0.7-n30-22of30,retest-phase3a-high::text-high-t0.7-n30-22of30,retest-phase3a-high,track2-text-t0.7,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,22,,false,ready,,outputs/retest/phase3a-high/track2-text/T0.7/run_1/detections_T0.7_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_7-n30-22of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T0.7/run_1/detections_T0.7_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t0_7-n30-22of30 --label retest-phase3a-high__text-high-t0_7-n30-22of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t1.0-n5-4of5,retest-phase3a-high::text-high-t1.0-n5-4of5,retest-phase3a-high,track2-text-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a-high/track2-text/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t1_0-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t1_0-n5-4of5 --label retest-phase3a-high__text-high-t1_0-n5-4of5-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t1.0-n10-8of10,retest-phase3a-high::text-high-t1.0-n10-8of10,retest-phase3a-high,track2-text-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,10,8,,false,ready,,outputs/retest/phase3a-high/track2-text/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t1_0-n10-8of10,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t1_0-n10-8of10 --label retest-phase3a-high__text-high-t1_0-n10-8of10-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-high::text-high-t1.0-n30-23of30,retest-phase3a-high::text-high-t1.0-n30-23of30,retest-phase3a-high,track2-text-t1.0,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,30,23,,false,ready,,outputs/retest/phase3a-high/track2-text/T1.0/run_1/detections_T1.0_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t1_0-n30-23of30,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-high/track2-text/T1.0/run_1/detections_T1.0_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-high__text-high-t1_0-n30-23of30 --label retest-phase3a-high__text-high-t1_0-n30-23of30-n1,not-applicable,,not-applicable,,,
k1::retest-phase3a-replication::text-high-t0.7-n5-4of5,retest-phase3a-replication::text-high-t0.7-n5-4of5,retest-phase3a-replication,high,1,4-map-gs|curator|20m|era-1-340,4-map-gs,curator,20,era-1-340,consensus,consensus,5,4,,false,ready,,outputs/retest/phase3a-replication/high/run_1/detections_high_run01.geojson,inputs/vectors/references/mounds-reference.geojson,inputs/vectors/bounds/full_evaluation_bounds.geojson,evaluate_detections,results/uplift-supplement/k1-gapfill/retest-phase3a-replication__text-high-t0_7-n5-4of5,python scripts/evaluate_detections.py --detections outputs/retest/phase3a-replication/high/run_1/detections_high_run01.geojson --ground-truth inputs/vectors/references/mounds-reference.geojson --bounds inputs/vectors/bounds/full_evaluation_bounds.geojson --buffers 5 10 15 20 25 30 35 40 45 50 75 100 125 150 --bootstrap 10000 --seed 42 --mcc --output-dir results/uplift-supplement/k1-gapfill/retest-phase3a-replication__text-high-t0_7-n5-4of5 --label retest-phase3a-replication__text-high-t0_7-n5-4of5-n1,not-applicable,,not-applicable,,,
